"IATA_CODE","AIRPORT","CITY","STATE","COUNTRY","LATITUDE_ARRIVAL","LONGITUDE_ARRIVAL","IATA_CODE.y","LATITUDE_ORIGIN","LONGITUDE_ORIGIN"
"DTW","Detroit Metropolitan Airport","Detroit","MI","USA",42.21206,-83.34884,"SEA",47.44898,-122.30931
"DTW","Detroit Metropolitan Airport","Detroit","MI","USA",42.21206,-83.34884,"PDX",45.58872,-122.5975
"DTW","Detroit Metropolitan Airport","Detroit","MI","USA",42.21206,-83.34884,"RDU",35.87764,-78.78747
"DTW","Detroit Metropolitan Airport","Detroit","MI","USA",42.21206,-83.34884,"SYR",43.11119,-76.10631
"DTW","Detroit Metropolitan Airport","Detroit","MI","USA",42.21206,-83.34884,"ACY",39.45758,-74.57717
"DTW","Detroit Metropolitan Airport","Detroit","MI","USA",42.21206,-83.34884,"GRB",44.48507,-88.12959
"DTW","Detroit Metropolitan Airport","Detroit","MI","USA",42.21206,-83.34884,"MDW",41.78598,-87.75242
"DTW","Detroit Metropolitan Airport","Detroit","MI","USA",42.21206,-83.34884,"ALB",42.74812,-73.80298
"DTW","Detroit Metropolitan Airport","Detroit","MI","USA",42.21206,-83.34884,"SAV",32.12758,-81.20214
"DTW","Detroit Metropolitan Airport","Detroit","MI","USA",42.21206,-83.34884,"DFW",32.89595,-97.0372
"DTW","Detroit Metropolitan Airport","Detroit","MI","USA",42.21206,-83.34884,"LAS",36.08036,-115.15233
"DTW","Detroit Metropolitan Airport","Detroit","MI","USA",42.21206,-83.34884,"AUS",30.19453,-97.66987
"DTW","Detroit Metropolitan Airport","Detroit","MI","USA",42.21206,-83.34884,"APN",45.07807,-83.56029
"DTW","Detroit Metropolitan Airport","Detroit","MI","USA",42.21206,-83.34884,"IND",39.71733,-86.29438
"DTW","Detroit Metropolitan Airport","Detroit","MI","USA",42.21206,-83.34884,"ERI",42.08202,-80.17622
"DTW","Detroit Metropolitan Airport","Detroit","MI","USA",42.21206,-83.34884,"MHT",42.93452,-71.43706
"DTW","Detroit Metropolitan Airport","Detroit","MI","USA",42.21206,-83.34884,"GSP",34.89567,-82.21886
"DTW","Detroit Metropolitan Airport","Detroit","MI","USA",42.21206,-83.34884,"ESC",45.72267,-87.09373
"DTW","Detroit Metropolitan Airport","Detroit","MI","USA",42.21206,-83.34884,"PHL",39.87195,-75.24114
"DVL","Devils Lake Regional Airport","Devils Lake","ND","USA",48.11425,-98.90878,"JMS",46.92972,-98.6782
"EAU","Chippewa Valley Regional Airport","Eau Claire","WI","USA",44.86526,-91.48507,"ORD",41.9796,-87.90446
"ECP","Northwest Florida Beaches International Airport","Panama City","FL","USA",NA,NA,"BNA",36.12448,-86.67818
"ECP","Northwest Florida Beaches International Airport","Panama City","FL","USA",NA,NA,"HOU",29.64542,-95.27889
"ECP","Northwest Florida Beaches International Airport","Panama City","FL","USA",NA,NA,"IAH",29.98047,-95.33972
"ECP","Northwest Florida Beaches International Airport","Panama City","FL","USA",NA,NA,"ATL",33.64044,-84.42694
"ECP","Northwest Florida Beaches International Airport","Panama City","FL","USA",NA,NA,"BWI",39.1754,-76.6682
"ECP","Northwest Florida Beaches International Airport","Panama City","FL","USA",NA,NA,"STL",38.74769,-90.35999
"ECP","Northwest Florida Beaches International Airport","Panama City","FL","USA",NA,NA,"DAL",32.84711,-96.85177
"EGE","Eagle County Regional Airport","Eagle","CO","USA",39.64257,-106.9177,"MIA",25.79325,-80.29056
"EGE","Eagle County Regional Airport","Eagle","CO","USA",39.64257,-106.9177,"IAH",29.98047,-95.33972
"EGE","Eagle County Regional Airport","Eagle","CO","USA",39.64257,-106.9177,"EWR",40.6925,-74.16866
"EGE","Eagle County Regional Airport","Eagle","CO","USA",39.64257,-106.9177,"ATL",33.64044,-84.42694
"EGE","Eagle County Regional Airport","Eagle","CO","USA",39.64257,-106.9177,"ORD",41.9796,-87.90446
"EGE","Eagle County Regional Airport","Eagle","CO","USA",39.64257,-106.9177,"DFW",32.89595,-97.0372
"EGE","Eagle County Regional Airport","Eagle","CO","USA",39.64257,-106.9177,"JFK",40.63975,-73.77893
"EGE","Eagle County Regional Airport","Eagle","CO","USA",39.64257,-106.9177,"DEN",39.85841,-104.667
"EGE","Eagle County Regional Airport","Eagle","CO","USA",39.64257,-106.9177,"LAX",33.94254,-118.40807
"EGE","Eagle County Regional Airport","Eagle","CO","USA",39.64257,-106.9177,"MSP",44.88055,-93.21692
"EKO","Elko Regional Airport","Elko","NV","USA",40.82493,-115.7917,"SLC",40.78839,-111.97777
"ELM","Elmira/Corning Regional Airport","Elmira","NY","USA",42.15991,-76.89144,"ORD",41.9796,-87.90446
"ELM","Elmira/Corning Regional Airport","Elmira","NY","USA",42.15991,-76.89144,"ATL",33.64044,-84.42694
"ELM","Elmira/Corning Regional Airport","Elmira","NY","USA",42.15991,-76.89144,"DTW",42.21206,-83.34884
"ELP","El Paso International Airport","El Paso","TX","USA",31.80667,-106.37781,"LAS",36.08036,-115.15233
"ELP","El Paso International Airport","El Paso","TX","USA",31.80667,-106.37781,"PHX",33.43417,-112.00806
"ELP","El Paso International Airport","El Paso","TX","USA",31.80667,-106.37781,"DEN",39.85841,-104.667
"ELP","El Paso International Airport","El Paso","TX","USA",31.80667,-106.37781,"ORD",41.9796,-87.90446
"ELP","El Paso International Airport","El Paso","TX","USA",31.80667,-106.37781,"DAL",32.84711,-96.85177
"ELP","El Paso International Airport","El Paso","TX","USA",31.80667,-106.37781,"ATL",33.64044,-84.42694
"ELP","El Paso International Airport","El Paso","TX","USA",31.80667,-106.37781,"LAX",33.94254,-118.40807
"ELP","El Paso International Airport","El Paso","TX","USA",31.80667,-106.37781,"AUS",30.19453,-97.66987
"ELP","El Paso International Airport","El Paso","TX","USA",31.80667,-106.37781,"DFW",32.89595,-97.0372
"ELP","El Paso International Airport","El Paso","TX","USA",31.80667,-106.37781,"HOU",29.64542,-95.27889
"ELP","El Paso International Airport","El Paso","TX","USA",31.80667,-106.37781,"IAH",29.98047,-95.33972
"ELP","El Paso International Airport","El Paso","TX","USA",31.80667,-106.37781,"SAT",29.53369,-98.46978
"ERI","Erie International Airport","Erie","PA","USA",42.08202,-80.17622,"DTW",42.21206,-83.34884
"ERI","Erie International Airport","Erie","PA","USA",42.08202,-80.17622,"ORD",41.9796,-87.90446
"ESC","Delta County Airport","Escanaba","MI","USA",45.72267,-87.09373,"DTW",42.21206,-83.34884
"EUG","Eugene Airport (Mahlon Sweet Field)","Eugene","OR","USA",44.12326,-123.21869,"LAX",33.94254,-118.40807
"EUG","Eugene Airport (Mahlon Sweet Field)","Eugene","OR","USA",44.12326,-123.21869,"BOI",43.56444,-116.22278
"EUG","Eugene Airport (Mahlon Sweet Field)","Eugene","OR","USA",44.12326,-123.21869,"SLC",40.78839,-111.97777
"EUG","Eugene Airport (Mahlon Sweet Field)","Eugene","OR","USA",44.12326,-123.21869,"SFO",37.619,-122.37484
"EUG","Eugene Airport (Mahlon Sweet Field)","Eugene","OR","USA",44.12326,-123.21869,"DEN",39.85841,-104.667
"EVV","Evansville Regional Airport","Evansville","IN","USA",38.03799,-87.53063,"DTW",42.21206,-83.34884
"EVV","Evansville Regional Airport","Evansville","IN","USA",38.03799,-87.53063,"ORD",41.9796,-87.90446
"EVV","Evansville Regional Airport","Evansville","IN","USA",38.03799,-87.53063,"ATL",33.64044,-84.42694
"EVV","Evansville Regional Airport","Evansville","IN","USA",38.03799,-87.53063,"DFW",32.89595,-97.0372
"EWN","Coastal Carolina Regional Airport (Craven County Regional)","New Bern","NC","USA",35.07297,-77.04294,"ATL",33.64044,-84.42694
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"HDN",40.48118,-107.21766
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"ROC",43.11887,-77.67238
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"OMA",41.30252,-95.89417
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"MYR",33.67975,-78.92833
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"CLE",41.41089,-81.8494
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"AVL",35.43619,-82.54181
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"TVC",44.74144,-85.58224
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"OKC",35.39309,-97.60073
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"SJU",18.43942,-66.00183
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"TYS",35.81249,-83.99286
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"SYR",43.11119,-76.10631
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"STT",18.33731,-64.97336
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"SBN",41.70895,-86.31847
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"BOS",42.36435,-71.00518
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"TPA",27.97547,-82.53325
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"PIT",40.49147,-80.23287
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"CVG",39.04614,-84.66217
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"MSY",29.99339,-90.25803
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"TUL",36.19837,-95.88824
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"DFW",32.89595,-97.0372
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"ATL",33.64044,-84.42694
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"JAC",43.60732,-110.73774
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"PVD",41.724,-71.42822
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"RDU",35.87764,-78.78747
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"DAY",39.90238,-84.21938
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"BWI",39.1754,-76.6682
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"CLT",35.21401,-80.94313
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"IND",39.71733,-86.29438
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"ORF",36.89461,-76.20122
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"CHS",32.89865,-80.04051
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"BNA",36.12448,-86.67818
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"MCI",39.29761,-94.71391
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"SAT",29.53369,-98.46978
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"MEM",35.04242,-89.97667
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"SFO",37.619,-122.37484
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"SAN",32.73356,-117.18966
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"GSP",34.89567,-82.21886
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"DSM",41.53493,-93.66068
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"GRR",42.88082,-85.52277
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"ANC",61.17432,-149.99619
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"IAD",38.94453,-77.45581
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"GSO",36.09775,-79.9373
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"AUS",30.19453,-97.66987
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"PHX",33.43417,-112.00806
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"EGE",39.64257,-106.9177
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"MSN",43.13986,-89.33751
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"XNA",36.28187,-94.30681
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"LAS",36.08036,-115.15233
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"BTV",44.473,-73.15031
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"BUF",42.94052,-78.73217
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"BDL",41.93887,-72.68323
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"PWM",43.64617,-70.30875
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"MKE",42.94722,-87.89658
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"RSW",26.53617,-81.75517
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"SEA",47.44898,-122.30931
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"PDX",45.58872,-122.5975
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"MTJ",38.50887,-107.89383
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"BZN",45.7769,-111.15301
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"MIA",25.79325,-80.29056
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"SAV",32.12758,-81.20214
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"CMH",39.99799,-82.89188
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"SNA",33.67566,-117.86822
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"MHT",42.93452,-71.43706
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"PBI",26.68316,-80.09559
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"MSP",44.88055,-93.21692
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"CAK",40.91631,-81.44247
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"RIC",37.50517,-77.31967
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"ORD",41.9796,-87.90446
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"MCO",28.42889,-81.31603
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"JAX",30.49406,-81.68786
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"SDF",38.17439,-85.736
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"DTW",42.21206,-83.34884
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"MDW",41.78598,-87.75242
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"LAX",33.94254,-118.40807
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"HNL",21.31869,-157.92241
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"IAH",29.98047,-95.33972
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"DCA",38.85208,-77.03772
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"SLC",40.78839,-111.97777
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"DEN",39.85841,-104.667
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"AVP",41.33815,-75.72427
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"HOU",29.64542,-95.27889
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"ALB",42.74812,-73.80298
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"BQN",18.49486,-67.12944
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"FLL",26.07258,-80.15275
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"STL",38.74769,-90.35999
"EWR","Newark Liberty International Airport","Newark","NJ","USA",40.6925,-74.16866,"SRQ",27.39533,-82.55411
"EYW","Key West International Airport","Key West","FL","USA",24.55611,-81.75956,"ATL",33.64044,-84.42694
"EYW","Key West International Airport","Key West","FL","USA",24.55611,-81.75956,"MIA",25.79325,-80.29056
"EYW","Key West International Airport","Key West","FL","USA",24.55611,-81.75956,"LGA",40.77724,-73.87261
"FAI","Fairbanks International Airport","Fairbanks","AK","USA",64.81368,-147.85967,"ANC",61.17432,-149.99619
"FAI","Fairbanks International Airport","Fairbanks","AK","USA",64.81368,-147.85967,"SEA",47.44898,-122.30931
"FAI","Fairbanks International Airport","Fairbanks","AK","USA",64.81368,-147.85967,"ORD",41.9796,-87.90446
"FAI","Fairbanks International Airport","Fairbanks","AK","USA",64.81368,-147.85967,"MSP",44.88055,-93.21692
"FAI","Fairbanks International Airport","Fairbanks","AK","USA",64.81368,-147.85967,"BRW",71.28545,-156.766
"FAR","Hector International Airport","Fargo","ND","USA",46.91935,-96.81499,"SLC",40.78839,-111.97777
"FAR","Hector International Airport","Fargo","ND","USA",46.91935,-96.81499,"MSP",44.88055,-93.21692
"FAR","Hector International Airport","Fargo","ND","USA",46.91935,-96.81499,"ORD",41.9796,-87.90446
"FAR","Hector International Airport","Fargo","ND","USA",46.91935,-96.81499,"ATL",33.64044,-84.42694
"FAR","Hector International Airport","Fargo","ND","USA",46.91935,-96.81499,"DFW",32.89595,-97.0372
"FAR","Hector International Airport","Fargo","ND","USA",46.91935,-96.81499,"DEN",39.85841,-104.667
"FAT","Fresno Yosemite International Airport","Fresno","CA","USA",36.77619,-119.71814,"SLC",40.78839,-111.97777
"FAT","Fresno Yosemite International Airport","Fresno","CA","USA",36.77619,-119.71814,"LAX",33.94254,-118.40807
"FAT","Fresno Yosemite International Airport","Fresno","CA","USA",36.77619,-119.71814,"PHX",33.43417,-112.00806
"FAT","Fresno Yosemite International Airport","Fresno","CA","USA",36.77619,-119.71814,"SAN",32.73356,-117.18966
"FAT","Fresno Yosemite International Airport","Fresno","CA","USA",36.77619,-119.71814,"DEN",39.85841,-104.667
"FAT","Fresno Yosemite International Airport","Fresno","CA","USA",36.77619,-119.71814,"DFW",32.89595,-97.0372
"FAT","Fresno Yosemite International Airport","Fresno","CA","USA",36.77619,-119.71814,"SEA",47.44898,-122.30931
"FAT","Fresno Yosemite International Airport","Fresno","CA","USA",36.77619,-119.71814,"PDX",45.58872,-122.5975
"FAT","Fresno Yosemite International Airport","Fresno","CA","USA",36.77619,-119.71814,"SFO",37.619,-122.37484
"FAY","Fayetteville Regional Airport","Fayetteville","NC","USA",34.99147,-78.88,"ATL",33.64044,-84.42694
"FCA","Glacier Park International Airport","Kalispell","MT","USA",48.3114,-114.25507,"DEN",39.85841,-104.667
"FCA","Glacier Park International Airport","Kalispell","MT","USA",48.3114,-114.25507,"ORD",41.9796,-87.90446
"FCA","Glacier Park International Airport","Kalispell","MT","USA",48.3114,-114.25507,"SLC",40.78839,-111.97777
"FCA","Glacier Park International Airport","Kalispell","MT","USA",48.3114,-114.25507,"MSP",44.88055,-93.21692
"FCA","Glacier Park International Airport","Kalispell","MT","USA",48.3114,-114.25507,"ATL",33.64044,-84.42694
"FLG","Flagstaff Pulliam Airport","Flagstaff","AZ","USA",35.13845,-111.67122,"PHX",33.43417,-112.00806
"FLL","Fort Lauderdale-Hollywood International Airport","Ft. Lauderdale","FL","USA",26.07258,-80.15275,"IAD",38.94453,-77.45581
